Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82159333,-47.97566167",10/20/2020 00:24:59,20.0,20.0,20.0,19.0,93.97,,13.0,,80.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 01:24:59,20.0,20.0,20.0,18.0,88.27,,9.4,,70.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 02:24:59,20.0,20.0,20.0,18.0,88.27,,9.4,,80.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 03:24:59,20.0,20.0,20.0,18.0,88.27,,11.2,,90.0,,0.0,,,10.0,100.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 04:24:59,20.0,20.0,20.0,18.0,88.27,,13.0,,80.0,,0.0,,,10.0,100.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 05:24:59,20.0,20.0,20.0,18.0,88.27,,7.6,,110.0,,0.0,,,9.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 06:24:59,19.0,19.0,19.0,17.0,88.18,,5.4,,130.0,,0.0,,,10.0,100.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 07:24:59,20.0,20.0,20.0,18.0,88.27,,13.0,,70.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 08:24:59,20.0,20.0,20.0,18.0,88.27,,16.6,,90.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 09:24:59,21.0,21.0,21.0,18.0,82.98,,13.0,,90.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 10:24:59,21.0,21.0,21.0,18.0,82.98,,16.6,,70.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 11:24:59,22.0,22.0,22.0,19.0,83.1,,13.0,,80.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 12:24:59,23.0,23.0,23.0,19.0,78.2,,11.2,,60.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 13:24:59,24.0,24.0,24.0,18.0,69.15,,13.0,,70.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 14:24:59,24.0,24.0,24.0,19.0,73.62,,9.4,,100.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 15:24:59,25.0,25.0,25.0,19.0,69.35,,11.2,,70.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 16:24:59,25.0,25.0,25.0,19.0,69.35,,11.2,,100.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 17:24:59,24.0,24.0,24.0,19.0,73.62,,9.4,,110.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 18:24:59,24.0,24.0,24.0,19.0,73.62,,11.2,,90.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 19:24:59,22.0,22.0,22.0,20.0,88.43,,13.0,,90.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 20:24:59,22.0,22.0,22.0,20.0,88.43,,9.4,,90.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
"-15.82159333,-47.97566167",10/20/2020 21:24:59,21.0,21.0,21.0,20.0,94.02,,7.6,,60.0,,0.0,,,10.0,88.0,,,-15.82159333,-47.97566167,"-15.82159333,-47.97566167","-15.82159333,-47.97566167",,Overcast
