Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82383687,-47.91186735",12/13/2016 04:48:28,19.1,19.1,19.1,18.1,93.93,,5.3,,340,,,,,0.8,87,1011.2,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/13/2016 05:48:28,19.1,19.1,19.1,18.1,93.93,,5.4,,340,,,,,1,90,,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/13/2016 06:48:28,19.1,19.1,19.1,18.1,93.93,,5.4,,240,,,,,1,50,,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Partially cloudy
"-15.82383687,-47.91186735",12/13/2016 07:48:28,20,20,20,19.1,93.98,,3.6,,350,,,,,1,90,,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/13/2016 08:48:28,21.7,21.7,21.7,19.7,88.41,,6.5,,333,,,,,,0,1013.1,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 09:48:28,22.7,22.7,22.7,19.4,81.65,,11.2,,330,,,,,,0,1013.4,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 10:48:28,23.2,23.2,23.2,18.8,76.72,,10.6,,325,,,,,,0,1013.6,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 11:48:28,24.1,24.1,24.1,19.7,76.44,,14,,293,,,,,,0,1012.8,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 12:48:28,25,25,25,19,69.26,,20.4,,280,,,,,1,87,1012.1,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/13/2016 13:48:28,24.1,24.1,24.1,17.8,68.08,,19.8,,265,,,,,1,51.8,1011.6,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Partially cloudy
"-15.82383687,-47.91186735",12/13/2016 14:48:28,25.1,25.1,25.1,19,69.24,,14.8,,319,,,,,1,87,1009.8,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/13/2016 15:48:28,25,25,25,21,78.19,,5.8,,347,,,,,1,48.3,1009.1,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Partially cloudy
"-15.82383687,-47.91186735",12/13/2016 16:48:28,24.7,24.7,24.7,18.3,68,,12.2,,293,,,,,,0,1008.2,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 17:48:28,24.1,24.1,24.1,18.9,72.29,,11.9,,269,,,,,,0,1008.1,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 18:48:28,23.2,23.2,23.2,17.9,72.46,,5.7,,284,,,,,,0,1008.8,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 19:48:28,22.5,22.5,22.5,17.6,73.85,,3.5,,268,,,,,,0,1010.2,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 20:48:28,22,22,22,18.6,80.87,,6.3,,162,,,,,,0,1012,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 21:48:28,21.5,21.5,21.5,18.4,82.39,,8.1,,146,,,,,,0,1013.2,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 22:48:28,21.2,21.2,21.2,18.9,86.92,,6.4,,155,,,,,,0,1014.1,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/13/2016 23:48:28,21.1,21.1,21.1,19.4,89.47,,6.1,,327,,,,,,0,1014.4,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/14/2016 00:48:28,20.7,20.7,20.7,19.2,91.13,,5,,50,,,,,,0,1013.7,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Clear
"-15.82383687,-47.91186735",12/14/2016 01:48:28,21.1,21.1,21.1,20,93.85,,5.3,,330,,,,,1,87,1013,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
"-15.82383687,-47.91186735",12/14/2016 02:48:28,20,20,20,18.8,92.74,,9.4,,265,,,,,1,51.8,1012.9,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Partially cloudy
"-15.82383687,-47.91186735",12/14/2016 03:48:28,,,,,,,,,,,,,,,,,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,
"-15.82383687,-47.91186735",12/14/2016 04:48:28,20.1,20.1,20.1,19,93.92,,0,,276,,,,,1,87,1012.5,,-15.82383687,-47.91186735,"-15.82383687,-47.91186735",,,Overcast
