Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80273383,-47.90248817",01/04/2019 05:31:20,19.8,19.8,19.8,16.2,80.01,,5,,312,,0,,,1,14.3,1016.5,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 06:31:20,19.7,19.7,19.7,15.7,77.56,,4.7,,290,,0,,,1,10,1017,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 07:31:20,20.1,20.1,20.1,17.6,85.45,,3.1,,100,,0,,,1,0,1017.1,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 08:31:20,23.1,23.1,23.1,15.8,63.42,,2.1,,34,,0,,,1,0,1016.3,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 09:31:20,24.8,24.8,24.8,17.1,62.25,,7.5,,12,,0,,,1,0,1015.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 10:31:20,26.1,26.1,26.1,16.1,54.12,,12.7,,130,,0,,,1,10,1015.3,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 11:31:20,27.4,27.4,27.4,14.8,46.17,27.5,13.4,,127,,0,,,1,10,1014.6,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 12:31:20,27.7,27.7,27.7,14.5,44.2,27.7,10.9,,237,,0,,,1,17.7,1014.4,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 13:31:20,28.1,28.1,28.1,14,42.05,27.9,11.1,,41,,0,,,1,17.7,1013.4,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 14:31:20,28.4,28.4,28.4,13.9,41.17,28.1,14.2,,25,,0,,,1,17.7,1011.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 15:31:20,28.5,28.5,28.5,13.8,40.67,28.1,11,,39,,0,,,1,17.7,1010.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 16:31:20,28,28,28,14.6,44,28,9.2,,116,,0,,,1,17.7,1010,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 17:31:20,27.7,27.7,27.7,13.8,42.47,27.6,11.7,,49,,0,,,1,17.7,1009.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 18:31:20,26.7,26.7,26.7,14.6,47.55,27,11,,72,,0,,,1,22.9,1010.8,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 19:31:20,25.4,25.4,25.4,14.8,52.06,,6.6,,45,,0,,,1,22.9,1012.2,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 20:31:20,22.8,22.8,22.8,17,69.88,,9.7,,298,,0,,,1,12.3,1014.5,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 21:31:20,22.4,22.4,22.4,16.9,71.29,,4.2,,255,,0,,,1,14.3,1015.7,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 22:31:20,21.5,21.5,21.5,16.2,72.01,,3.1,,161,,0,,,1,14.3,1016.8,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/04/2019 23:31:20,22.1,22.1,22.1,15.3,65.07,,6.9,,164,,0,,,1,14.3,1016.7,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 00:31:20,21.8,21.8,21.8,16.6,72.36,,7.1,,154,,0,,,1,10,1016.3,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 01:31:20,20.8,20.8,20.8,17.1,79.33,,3.4,,117,,0,,,1,0,1016.1,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 02:31:20,20.5,20.5,20.5,17.5,82.93,,6.1,,159,,0,,,1,10,1015.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 03:31:20,19.5,19.5,19.5,17.5,88.22,,2.4,,137,,0,,,1,0,1016,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 04:31:20,19.7,19.7,19.7,17.6,87.53,,2.1,,147,,0,,,1,0,1015.9,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
"-15.80273383,-47.90248817",01/05/2019 05:31:20,18.7,18.7,18.7,17.4,92.03,,2.7,,59,,0,,,1,0,1017,,-15.80273383,-47.90248817,"-15.80273383,-47.90248817",,,Clear
