Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.83008333,-47.981185",12/09/2020 00:45:11,19.6,19.6,19.6,18.6,93.96,,4.9,,342.0,,0.0,,,10.0,60.9,1015.7,Thunderstorm,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 01:45:11,19.5,19.5,19.5,18.6,94.14,,2.7,,289.0,,0.0,,,10.0,60.9,1015.0,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 02:45:11,19.5,19.5,19.5,18.6,94.14,,3.4,,318.0,,0.0,,,10.0,60.9,1015.2,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 03:45:11,19.5,19.5,19.5,18.6,94.14,,3.3,,326.0,,0.0,,,10.0,60.9,1015.4,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 04:45:11,19.5,19.5,19.5,18.5,93.95,,4.4,,202.0,,0.0,,,10.0,60.9,1015.4,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 05:45:11,19.5,19.5,19.5,18.6,94.51,,18.2,,165.0,,0.0,,,10.0,60.9,1015.8,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 06:45:11,19.9,19.9,19.9,18.8,93.6,,6.4,,151.0,,0.0,,,6.0,60.9,1016.2,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 07:45:11,20.7,20.7,20.7,18.0,84.44,,6.9,,61.0,,0.0,,,10.0,60.9,1016.3,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 08:45:11,21.9,21.9,21.9,18.2,79.6,,5.2,,38.0,,0.0,,,10.0,60.9,1016.0,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
"-15.83008333,-47.981185",12/09/2020 09:45:11,23.3,23.3,23.3,17.9,71.8,,7.9,,113.0,,0.0,,,10.0,60.9,1016.3,,-15.83008333,-47.981185,"-15.83008333,-47.981185","-15.83008333,-47.981185",,Partially cloudy
