Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82163167,-47.97559167",08/02/2020 23:05:00,18.4,18.4,18.4,10.1,58.52,,10.7,,104,,0,,,1,20.9,1024.7,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 00:05:00,18.2,18.2,18.2,10.3,59.73,,13.8,,113,,0,,,1,0,1024.9,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 01:05:00,16.7,16.7,16.7,9.6,63.15,,12.6,,102,,0,,,1,0,1025.1,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 02:05:00,16,16,16,10,67.56,,9.4,,70,,0,,,1,27,,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Partially cloudy
"-15.82163167,-47.97559167",08/03/2020 03:05:00,15.7,15.7,15.7,9.3,65.7,,11.8,,92,,0,,,1,16.2,1024.9,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 04:05:00,14.9,14.9,14.9,8.5,65.53,,9.4,,84,,0,,,1,16.2,1024.9,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 05:05:00,14.6,14.6,14.6,8.3,66.01,,11.2,,90,,0,,,1,0,1025.3,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 06:05:00,13.3,13.3,13.3,8.4,72.49,,10.9,,76,,0,,,1,0,1025.9,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 07:05:00,13.6,13.6,13.6,8.7,72.36,,16.7,,87,,0,,,1,0,1026.6,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 08:05:00,15.3,15.3,15.3,10.4,72.86,,19.4,,92,,0,,,1,0,1026.9,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 09:05:00,17.2,17.2,17.2,11.5,68.9,,24.6,,86,,0,,,1,16.2,1026.7,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Clear
"-15.82163167,-47.97559167",08/03/2020 10:05:00,19.1,19.1,19.1,11.5,61.38,,27.1,,84,,0,,,1,30,1026.7,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Partially cloudy
"-15.82163167,-47.97559167",08/03/2020 11:05:00,21,21,21,10.8,52.11,,23.3,,83,,0,,,1,53.2,1025.8,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Partially cloudy
"-15.82163167,-47.97559167",08/03/2020 12:05:00,21.6,21.6,21.6,9.7,46.49,,23,,83,,0,,,1,53.2,1025.3,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Partially cloudy
"-15.82163167,-47.97559167",08/03/2020 13:05:00,22.3,22.3,22.3,8.6,41.68,,20.5,,78,,0,,,1,53.2,1023.8,,-15.82163167,-47.97559167,"-15.82163167,-47.97559167",,,Partially cloudy
