Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82167333,-47.97567333",09/08/2020 00:22:42,18.0,18.0,18.0,11.0,63.61,,3.6,,,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 01:22:42,18.0,18.0,18.0,11.0,63.61,,3.6,,210.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 02:22:42,17.0,17.0,17.0,11.0,67.76,,3.6,,260.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 03:22:42,15.0,15.0,15.0,10.0,72.03,,5.4,,270.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 04:22:42,16.0,16.0,16.0,10.0,67.55,,3.6,,250.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 05:22:42,15.0,15.0,15.0,10.0,72.03,,3.6,,,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 06:22:42,17.0,17.0,17.0,11.0,67.76,,0.0,,0.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 07:22:42,20.0,20.0,20.0,11.0,56.15,,3.6,,320.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 08:22:42,25.0,25.0,25.0,11.0,41.43,,5.4,,40.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 09:22:42,27.0,27.0,27.0,8.0,30.09,26.4,16.6,,50.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 10:22:42,28.0,28.0,28.0,9.0,30.37,27.1,13.0,,10.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 11:22:42,30.0,30.0,30.0,9.0,27.05,28.5,14.8,,10.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 12:22:42,30.0,30.0,30.0,8.0,25.27,28.4,14.8,,30.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 13:22:42,31.0,31.0,31.0,10.0,27.31,29.5,13.0,,40.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 14:22:42,32.0,32.0,32.0,9.0,24.13,30.2,18.4,,50.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 15:22:42,31.0,31.0,31.0,8.0,23.87,29.2,11.2,29.5,60.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 16:22:42,31.0,31.0,31.0,7.0,22.29,29.1,18.4,,90.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 17:22:42,30.0,30.0,30.0,8.0,25.27,28.4,14.8,,110.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 18:22:42,28.0,28.0,28.0,8.0,28.38,27.0,14.8,,110.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 19:22:42,27.0,27.0,27.0,8.0,30.09,26.4,14.8,,100.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 20:22:42,25.0,25.0,25.0,9.0,36.24,,13.0,,90.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 21:22:42,23.0,23.0,23.0,10.0,43.71,,9.4,,50.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 22:22:42,24.0,24.0,24.0,11.0,43.99,,7.6,,80.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 23:22:42,22.0,22.0,22.0,11.0,49.65,,3.6,,40.0,,0.0,,,10.0,,,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
