Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.83787667,-47.86366667",03/05/2021 20:33:55,24.3,24.3,24.3,17.0,63.95,,4.4,,105.0,,0.0,,,16.9,35.2,1014.8,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/05/2021 21:33:55,22.5,22.5,22.5,17.7,74.47,,8.3,,211.0,,0.0,,,10.0,0.0,1015.7,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/05/2021 22:33:55,22.5,22.5,22.5,17.9,74.97,,6.7,,186.0,,0.0,,,10.0,0.0,1016.3,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/05/2021 23:33:55,22.2,22.2,22.2,18.1,77.24,,6.9,,200.0,,0.0,,,16.9,28.1,1016.4,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 00:33:55,21.5,21.5,21.5,17.9,79.76,,6.8,,226.0,,0.0,,,10.0,0.0,1015.9,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 01:33:55,21.3,21.3,21.3,17.8,80.26,,3.6,,215.0,,0.0,,,10.0,0.0,1015.8,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 02:33:55,19.7,19.7,19.7,17.8,88.52,,0.7,,334.0,,0.0,,,16.9,28.1,1015.3,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 03:33:55,19.6,19.6,19.6,17.7,88.79,,0.9,,336.0,,0.0,,,10.0,0.2,1015.8,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 04:33:55,19.6,19.6,19.6,17.7,89.1,,3.4,,61.0,,0.0,,,10.0,0.0,1015.9,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 05:33:55,20.0,20.0,20.0,17.1,83.31,,1.8,,117.0,,0.0,,,16.9,0.0,1016.2,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 06:33:55,20.4,20.4,20.4,17.9,85.69,,0.5,,359.0,,0.0,,,10.0,0.0,1016.1,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 07:33:55,22.8,22.8,22.8,18.9,78.32,,4.0,,275.0,,0.0,,,10.0,0.0,1016.0,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Clear
"-15.83787667,-47.86366667",03/06/2021 08:33:55,24.8,24.8,24.8,18.0,65.92,,4.5,,226.0,,0.0,,,16.9,28.2,1016.4,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 09:33:55,26.9,26.9,26.9,15.9,50.9,27.4,13.1,,266.0,,0.0,,,10.0,38.7,1016.2,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 10:33:55,27.1,27.1,27.1,15.8,50.15,27.5,9.2,,278.0,,0.0,,,10.0,38.7,1016.0,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 11:33:55,28.4,28.4,28.4,16.1,47.12,28.6,13.1,,303.0,,0.0,,,16.9,63.8,1015.2,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 12:33:55,27.7,27.7,27.7,15.7,47.97,28.0,11.2,,301.0,,0.0,,,10.0,69.2,1014.4,Precipitation In Vicinity,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 13:33:55,29.4,29.4,29.4,15.1,41.82,29.2,16.9,,314.0,,0.0,,,10.0,69.2,1013.0,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 14:33:55,28.4,28.4,28.4,15.3,45.09,28.4,15.7,,312.0,,3.0,,,16.9,70.3,1012.2,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,"Rain, Partially cloudy"
"-15.83787667,-47.86366667",03/06/2021 15:33:55,27.9,27.9,27.9,16.6,50.29,28.4,12.5,,304.0,,0.0,,,10.0,69.2,1011.9,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 16:33:55,27.7,27.7,27.7,15.8,48.3,28.0,15.0,,332.0,,0.0,,,10.0,69.2,1011.4,,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 17:33:55,23.7,23.7,23.7,18.2,71.33,,19.0,,353.0,,0.0,,,16.9,69.2,1014.0,Precipitation In Vicinity,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 18:33:55,21.6,21.6,21.6,17.9,79.17,,17.6,,321.0,,0.0,,,10.0,69.2,1015.4,"Lightning Without Thunder, Precipitation In Vicinity",-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 19:33:55,20.7,20.7,20.7,17.8,83.54,,7.8,,346.0,,0.0,,,10.0,70.2,1015.8,"Lightning Without Thunder, Precipitation In Vicinity",-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
"-15.83787667,-47.86366667",03/06/2021 20:33:55,20.7,20.7,20.7,17.7,83.0,,6.9,,303.0,,0.0,,,16.9,53.1,1016.7,Lightning Without Thunder,-15.83787667,-47.86366667,"-15.83787667,-47.86366667","-15.83787667,-47.86366667",,Partially cloudy
