Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82167333,-47.97567333",09/08/2020 00:22:42,19.3,19.3,19.3,9.8,54.39,,4.5,,99.0,,0.0,,0.0,10.0,0.0,1014.4,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 01:22:42,18.1,18.1,18.1,9.8,58.69,,4.0,,166.0,,0.0,,0.0,10.0,0.0,1015.3,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 02:22:42,17.1,17.1,17.1,9.9,62.84,,3.9,,350.0,,0.0,,0.0,14.0,0.0,1015.3,Sky Coverage Increasing,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 03:22:42,15.1,15.1,15.1,9.5,69.54,,3.9,,10.0,,0.0,,0.0,10.0,0.0,1016.3,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 04:22:42,15.6,15.6,15.6,9.6,67.36,,2.9,,353.0,,0.0,,0.0,10.0,0.0,1016.5,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 05:22:42,15.0,15.0,15.0,9.8,70.9,,3.8,,249.0,,0.0,,0.0,10.0,0.0,1017.2,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 06:22:42,17.1,17.1,17.1,10.3,64.55,,1.6,,46.0,,0.0,,0.0,10.0,0.0,1017.2,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 07:22:42,21.5,21.5,21.5,9.5,46.5,,5.6,,8.0,,0.0,,0.0,10.0,0.0,1014.9,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 08:22:42,25.1,25.1,25.1,9.3,36.78,,7.7,,54.0,,0.0,,0.0,14.0,0.0,1014.6,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 09:22:42,26.7,26.7,26.7,7.2,29.15,,13.3,,58.0,,0.0,,0.0,10.0,0.0,1014.6,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 10:22:42,27.6,27.6,27.6,8.0,29.0,26.8,11.8,,44.0,,0.0,,0.0,10.0,0.0,1014.1,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 11:22:42,29.2,29.2,29.2,7.7,25.95,27.8,11.7,,29.0,,0.0,,0.0,10.0,0.0,1013.3,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 12:22:42,29.4,29.4,29.4,7.1,24.62,27.9,13.9,,26.0,,0.0,,0.0,10.0,0.0,1012.0,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 13:22:42,30.2,30.2,30.2,8.3,25.48,28.7,12.2,,61.0,,0.0,,0.0,10.0,0.0,1011.0,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 14:22:42,31.0,31.0,31.0,7.5,23.03,29.2,15.4,,70.0,,0.0,,0.0,14.0,0.0,1009.9,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 15:22:42,30.5,30.5,30.5,7.1,23.19,28.7,10.8,29.5,58.0,,0.0,,0.0,10.0,0.0,1009.4,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
"-15.82167333,-47.97567333",09/08/2020 16:22:42,30.2,30.2,30.2,6.5,22.61,28.5,13.5,,94.0,,0.0,,0.0,10.0,0.0,1010.0,,-15.82167333,-47.97567333,"-15.82167333,-47.97567333","-15.82167333,-47.97567333",,Clear
