Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80173833,-47.90498833",07/20/2019 05:06:23,13,13,13,8.1,71.9,,14.2,,90,,0,,,1,0,1024,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 06:06:23,13.1,13.1,13.1,8.4,73.01,,14.7,,87,,0,,,1,0,1024.2,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 07:06:23,12.7,12.7,12.7,9.1,78.42,,16.5,,84,,0,,,1,0,1024.7,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 08:06:23,13.7,13.7,13.7,9.6,75.86,,16.1,,82,,0,,,1,0,1024.7,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 09:06:23,15.4,15.4,15.4,10.4,72.43,,16.9,,81,,0,,,1,0,1024.9,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 10:06:23,17.1,17.1,17.1,11,67.48,,15.7,,80,,0,,,1,8.9,1024.4,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 11:06:23,18.1,18.1,18.1,11,63.36,,18.2,,80,,0,,,1,16,1023.7,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 12:06:23,19.4,19.4,19.4,10.6,56.77,,17.2,,70,,0,,,1,16,1022.5,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 13:06:23,21.1,21.1,21.1,10.4,50.33,,14.4,,72,,0,,,1,16,1020.7,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 14:06:23,22.1,22.1,22.1,9.7,45.3,,14.2,,61,,0,,,1,8.9,1019.3,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 15:06:23,21.7,21.7,21.7,9,44.18,,14.1,,70,,0,,,1,8.9,1018.8,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 16:06:23,22.1,22.1,22.1,8.4,41.58,,14.6,,89,,0,,,1,8.9,1018,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 17:06:23,21.7,21.7,21.7,8.1,41.48,,15.9,,104,,0,,,1,8.9,1018.1,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 18:06:23,20.4,20.4,20.4,7.9,44.42,,13.1,,97,,0,,,1,8.9,1019.2,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 19:06:23,19.1,19.1,19.1,8.7,50.88,,11.6,,96,,0,,,1,8.9,1019.9,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 20:06:23,18.9,18.9,18.9,9,52.7,,12.5,,106,,0,,,1,0,1021.7,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 21:06:23,17.4,17.4,17.4,8.4,55.67,,11.7,,91,,0,,,1,0,1021.4,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 22:06:23,16.8,16.8,16.8,8.9,59.69,,9.8,,87,,0,,,1,0,1022.1,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/20/2019 23:06:23,16.4,16.4,16.4,8.7,60.42,,8.6,,86,,0,,,1,0,1022.6,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 00:06:23,16,16,16,8.4,60.53,,8,,81,,0,,,1,0,1022.3,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 01:06:23,15.8,15.8,15.8,8.3,61.23,,10.2,,68,,0,,,1,0,1021.9,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 02:06:23,15.4,15.4,15.4,8.1,61.43,,6.1,,62,,0,,,1,0,1021.6,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 03:06:23,14.8,14.8,14.8,7.4,61.19,,7.3,,120,,0,,,1,0,1020.9,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 04:06:23,15.4,15.4,15.4,7.7,60.37,,12.6,,92,,0,,,1,0,1020.9,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
"-15.80173833,-47.90498833",07/21/2019 05:06:23,13.8,13.8,13.8,7.7,67,,11.2,,94,,0,,,1,0,1021.6,,-15.80173833,-47.90498833,"-15.80173833,-47.90498833",,,Clear
