Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-23.01108053,-43.36945715",01/01/2016 06:52:47,29,29,29,22.1,66.32,32.1,0.2,,350,,,,,1,50,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 07:52:47,33,33,33,20.1,46.68,35.4,5.7,,289,,,,,1,28.8,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 08:52:47,33.1,33.1,33.1,21.1,49.41,36.2,13,,290,,,,,,0,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Clear
"-23.01108053,-43.36945715",01/01/2016 09:52:47,34.1,34.1,34.1,20.1,43.93,36.6,5.4,,300,,,,,,0,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Clear
"-23.01108053,-43.36945715",01/01/2016 10:52:47,34.1,34.1,34.1,20.1,43.93,36.6,11.2,,300,,,,,,0,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Clear
"-23.01108053,-43.36945715",01/01/2016 11:52:47,37.1,37.1,37.1,20.6,38.48,40.7,20.1,,232,,,,,1,62.3,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 12:52:47,35.5,35.5,35.5,21.2,43.5,39.4,26.9,,185,,,,,1,71.6,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 13:52:47,33.1,33.1,33.1,25,62.81,40.7,9.8,,190,,,,,1,50.7,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 14:52:47,33.1,33.1,33.1,24.1,59.29,39.4,37.1,,220,,,,,1,30,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 15:52:47,33.1,33.1,33.1,23.4,57.08,38.7,27.9,,208,,,,,1.3,33,1005.5,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 16:52:47,31.1,31.1,31.1,26,74.44,39.1,13.9,,230,,,,,1,50,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Partially cloudy
"-23.01108053,-43.36945715",01/01/2016 17:52:47,31.1,31.1,31.1,24.1,66.39,36.7,22.8,,194,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 18:52:47,29.1,29.1,29.1,25.1,79.07,34.7,3.7,,248,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 19:52:47,29.1,29.1,29.1,25.1,79.07,34.7,3.6,,200,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 20:52:47,27.1,27.1,27.1,26.1,94.28,31.4,1.8,,200,,,,,0.7,100,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 21:52:47,26.1,26.1,26.1,25.1,94.24,,3.6,,230,,,,,0.6,100,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 22:52:47,26.1,26.1,26.1,24.1,89.18,,10.3,,188,,,,,0.9,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/01/2016 23:52:47,26.1,26.1,26.1,24.1,89.18,,5.1,,290,,,,,0.9,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 00:52:47,26.1,26.1,26.1,24.1,89.18,,7.2,,161,,,,,0.9,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 01:52:47,25.1,25.1,25.1,23.1,88.68,,13,,270,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 02:52:47,25.1,25.1,25.1,23.1,88.68,,3.6,,290,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 03:52:47,25.1,25.1,25.1,23.1,88.68,,7.6,,330,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 04:52:47,25.1,25.1,25.1,22.1,83.46,,7.6,,320,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 05:52:47,25.1,25.1,25.1,22.1,83.46,,5.4,,290,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 06:52:47,25.1,25.1,25.1,25.1,100,,3.6,,220,,,,,1,90,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
"-23.01108053,-43.36945715",01/02/2016 07:52:47,26.1,26.1,26.1,25,93.78,,0.4,,220,,,,,1,87.6,,,-23.01108053,-43.36945715,"-23.01108053,-43.36945715",,,Overcast
