Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82989333,-47.98113667",03/15/2021 02:18:11,18.5,18.5,18.5,17.7,95.3,,3.3,,354.0,,2.0,,,13.7,57.1,1018.0,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,"Rain, Partially cloudy"
"-15.82989333,-47.98113667",03/15/2021 03:18:11,19.0,19.0,19.0,18.0,93.93,,3.6,,270.0,,0.0,,,10.0,88.7,1019.0,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Overcast
"-15.82989333,-47.98113667",03/15/2021 04:18:11,18.6,18.6,18.6,17.7,94.85,,3.8,,317.0,,0.0,,,10.0,59.6,1017.9,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 05:18:11,18.6,18.6,18.6,17.8,95.24,,2.7,,221.0,,0.0,,,13.7,59.6,1018.1,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 06:18:11,18.9,18.9,18.9,17.9,94.3,,0.6,,16.0,,0.0,,,10.0,59.6,1018.2,Fog,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 07:18:11,20.2,20.2,20.2,18.0,87.55,,3.3,,126.0,,0.0,,,10.0,60.0,1018.7,Fog,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 08:18:11,22.0,22.0,22.0,18.6,81.21,,10.5,,93.0,,0.0,,,13.7,53.0,1018.5,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 09:18:11,23.2,23.2,23.2,17.5,70.25,,12.3,,72.0,,0.0,,,10.0,59.6,1018.2,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 10:18:11,24.9,24.9,24.9,18.4,67.31,,14.7,,59.0,,0.0,,,10.0,33.6,1017.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 11:18:11,25.6,25.6,25.6,17.6,61.29,,14.8,,58.0,,0.0,,,13.7,33.6,1016.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 12:18:11,26.4,26.4,26.4,16.8,55.46,,13.5,,37.0,,0.0,,,10.0,33.6,1015.9,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 13:18:11,26.5,26.5,26.5,17.4,57.23,,8.3,,352.0,,0.0,,,10.0,60.1,1014.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 14:18:11,24.9,24.9,24.9,17.6,63.96,,13.3,,100.0,,0.0,,,13.7,57.1,1014.6,Precipitation In Vicinity,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 15:18:11,20.4,20.4,20.4,18.5,88.61,,9.0,,17.0,,0.0,,,2.0,67.7,1015.8,Thunderstorm,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 16:18:11,21.5,21.5,21.5,19.5,87.93,,11.3,,87.0,,0.0,,,5.0,67.2,1014.8,Light Rain,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 17:18:11,22.1,22.1,22.1,19.4,84.76,,8.7,,71.0,,0.0,,,13.7,59.6,1015.1,Precipitation In Vicinity,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 18:18:11,20.7,20.7,20.7,19.3,91.57,,7.9,,28.0,,0.0,,,10.0,59.6,1015.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 19:18:11,20.7,20.7,20.7,17.7,83.0,,7.9,,42.0,,0.0,,,10.0,59.6,1015.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 20:18:11,20.6,20.6,20.6,17.7,83.66,,2.3,,351.0,,9.0,,,13.7,59.6,1016.9,Sky Coverage Decreasing,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,"Rain, Partially cloudy"
"-15.82989333,-47.98113667",03/15/2021 21:18:11,20.6,20.6,20.6,18.1,85.89,,3.2,,72.0,,0.0,,,10.0,59.6,1017.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 22:18:11,21.1,21.1,21.1,17.9,82.04,,3.2,,321.0,,0.0,,,10.0,59.6,1018.0,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/15/2021 23:18:11,20.5,20.5,20.5,18.4,87.72,,5.5,,276.0,,0.0,,,13.7,52.6,1017.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/16/2021 00:18:11,20.4,20.4,20.4,17.9,85.39,,4.7,,93.0,,0.0,,,10.0,59.6,1017.1,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/16/2021 01:18:11,20.5,20.5,20.5,17.9,84.74,,7.6,,257.0,,0.0,,,10.0,59.6,1016.9,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
"-15.82989333,-47.98113667",03/16/2021 02:18:11,20.3,20.3,20.3,18.4,89.07,,2.6,,315.0,,0.0,,,13.7,57.1,1016.8,,-15.82989333,-47.98113667,"-15.82989333,-47.98113667","-15.82989333,-47.98113667",,Partially cloudy
