Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80230933,-47.90249117",09/11/2016 21:16:06,22.7,22.7,22.7,5.4,32.53,,10.1,,65,,,,,,0,1017.4,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/11/2016 22:16:06,22.6,22.6,22.6,5.6,33.24,,9.4,,59,,,,,,0,1017.3,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/11/2016 23:16:06,19.1,19.1,19.1,7.1,45.65,,7.6,,140,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 00:16:06,20.7,20.7,20.7,6.4,39.4,,7.9,,47,,,,,,0,1017,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 01:16:06,20.2,20.2,20.2,6.1,39.8,,6.5,,51,,,,,,0,1016.8,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 02:16:06,17.5,17.5,17.5,6.8,49.34,,6.7,,79,,,,,,0,1017.3,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 03:16:06,15.8,15.8,15.8,6.6,54.39,,2.4,,349,,,,,,0,1017.9,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 04:16:06,14.1,14.1,14.1,8.1,67.16,,0,,,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 05:16:06,18.2,18.2,18.2,5.7,43.85,,5,,40,,,,,,0,1017.5,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 06:16:06,19.7,19.7,19.7,6.4,41.91,,12.2,,88,,,,,,0,1018.3,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 07:16:06,20.1,20.1,20.1,7.1,42.9,,20.5,,120,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 08:16:06,24.1,24.1,24.1,8.1,35.99,,24.1,,120,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 09:16:06,26.1,26.1,26.1,7.1,29.84,,25.9,,60,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 10:16:06,27.1,27.1,27.1,5.1,24.5,26.3,24.1,,50,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 11:16:06,28.1,28.1,28.1,3,19.94,26.8,20,,60,,,,,,0,1013.6,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 12:16:06,29.1,29.1,29.1,3,18.84,27.5,16.5,,52,,,,,,0,1011.8,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 13:16:06,27.1,27.1,27.1,4.1,22.85,26.2,20.5,,130,,,,,,0,,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 14:16:06,28.4,28.4,28.4,2.4,18.75,27,13.8,,102,,,,,,0,1009.9,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 15:16:06,28.7,28.7,28.7,1.2,16.94,27.1,9,,106,,,,,,0,1009.3,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 16:16:06,28.2,28.2,28.2,1.4,17.69,26.8,9,,115,,,,,,0,1010,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 17:16:06,27.1,27.1,27.1,1.6,19.14,26.1,8.3,,58,,,,,,0,1010.7,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 18:16:06,24.6,24.6,24.6,2.9,24.35,,7.2,,33,,,,,,0,1012.2,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 19:16:06,24.1,24.1,24.1,2.1,23.61,,8.4,,43,,,,,,0,1013.4,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
"-15.80230933,-47.90249117",09/12/2016 20:16:06,24.2,24.2,24.2,1.9,23.23,,10.1,,72,,,,,,0,1013.8,,-15.80230933,-47.90249117,"-15.80230933,-47.90249117",,,Clear
