Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80256933,-47.90247267",11/12/2018 07:39:26,20,20,20,17.8,87.35,,8.3,,21,,0,,,1,22,1014.2,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 08:39:26,21.4,21.4,21.4,17.8,79.85,,8.2,,20,,0,,,1,22,1014.3,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 09:39:26,23,23,23,18.1,73.98,,9.9,,267,,0,,,1,22,1013.9,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 10:39:26,24.7,24.7,24.7,18.1,66.54,,8.4,,111,,0,,,1,22,1012.9,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 11:39:26,25.6,25.6,25.6,17.4,60.35,,9.8,,24,,0,,,1,22.4,1012.3,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 12:39:26,26,26,26,16.2,54.64,,11.9,,350,,0,,,1,22,1011.7,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 13:39:26,26.2,26.2,26.2,17.3,58.09,,11.6,,23,,0,,,1,12.2,1010.9,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 14:39:26,26.6,26.6,26.6,16.3,53.14,,8,,28,,0,,,1,22,1009.6,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 15:39:26,27.9,27.9,27.9,14.7,44.37,27.9,7,,86,,0,,,1,22,1008.4,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 16:39:26,27.3,27.3,27.3,15.1,47.44,27.5,7.8,,15,,0,,,1,22.4,1007.9,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 17:39:26,26.4,26.4,26.4,17,56.19,,5.6,,50,,0,,,1,12.2,1008.3,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 18:39:26,25.1,25.1,25.1,16.8,60.07,,6.1,,297,,0,,,1,22,1009.3,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 19:39:26,23,23,23,17.2,69.73,,6.5,,278,,0,,,1,12.5,1011,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 20:39:26,19.4,19.4,19.4,17.6,89.23,,9.1,,345,,0,,,0.8,22,1014.4,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 21:39:26,19.1,19.1,19.1,18.1,94.52,,12.1,,83,,0,,,0.8,22.4,1015.5,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 22:39:26,18.8,18.8,18.8,18.2,96.25,,7.2,,275,,0,,,1,12.2,1015,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/12/2018 23:39:26,19,19,19,18,93.93,,6.3,,172,,0,,,1,12.5,1015.5,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 00:39:26,19.3,19.3,19.3,18.2,93.07,,2,,130,,0,,,1,12.2,1015.2,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 01:39:26,19,19,19,18,93.93,,3.6,,9,,0,,,1,12.5,1014.5,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 02:39:26,19,19,19,18.1,94.82,,7.8,,11,,0,,,1,12.5,1013.8,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 03:39:26,19,19,19,17.9,93.49,,7,,24,,0,,,1,12.5,1013.7,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 04:39:26,18.7,18.7,18.7,17.5,93.03,,6.8,,111,,0,,,1,12.5,1013.8,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 05:39:26,19,19,19,17.5,91.11,,5.6,,38,,0,,,1,12.2,1014.4,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 06:39:26,19,19,19,17.9,93.49,,5.4,,96,,0,,,1,12.5,1014.9,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
"-15.80256933,-47.90247267",11/13/2018 07:39:26,20.4,20.4,20.4,18.3,87.89,,5.9,,33,,0,,,1,22.4,1015,,-15.80256933,-47.90247267,"-15.80256933,-47.90247267",,,Clear
