Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80264344,-47.90246009",07/27/2017 05:35:29,11.7,11.7,11.7,7.2,73.9,,8.6,,91,,,,,,0,1024,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 06:35:29,12.1,12.1,12.1,7.1,71.48,,15.8,,95,,,,,,0,1024.6,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 07:35:29,13.6,13.6,13.6,7.6,67.05,,18,,88,,,,,,0,1024.8,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 08:35:29,16.1,16.1,16.1,7.1,55.16,,29.5,,140,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 09:35:29,18.1,18.1,18.1,7.1,48.6,,27.7,,130,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 10:35:29,19.1,19.1,19.1,6.1,42.61,,27.7,,140,,,,,1,90,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Overcast
"-15.80264344,-47.90246009",07/27/2017 11:35:29,21.1,21.1,21.1,6.1,37.81,,23.8,,137,,,,,1,28,1021.6,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Partially cloudy
"-15.80264344,-47.90246009",07/27/2017 12:35:29,21.1,21.1,21.1,4.1,32.76,,25.9,,120,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 13:35:29,22.1,22.1,22.1,4.1,30.82,,20.5,,140,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 14:35:29,23.1,23.1,23.1,5.1,31.1,,22,,117,,,,,,0,1018.2,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 15:35:29,23.1,23.1,23.1,5.1,31.1,,24.1,,140,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 16:35:29,21.7,21.7,21.7,5.4,34.58,,19.1,,106,,,,,,0,1018.9,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 17:35:29,19.7,19.7,19.7,5.7,39.95,,11.8,,97,,,,,,0,1020.5,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 18:35:29,18.7,18.7,18.7,5.9,43.1,,10.3,,100,,,,,,0,1021.2,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 19:35:29,18.1,18.1,18.1,5.8,44.44,,14.8,,110,,,,,,0,1022.1,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 20:35:29,16.1,16.1,16.1,6.1,51.49,,13,,150,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 21:35:29,16.1,16.1,16.1,5.6,49.85,,10.4,,101,,,,,,0,1023.7,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 22:35:29,15.8,15.8,15.8,5.8,51.59,,10.4,,113,,,,,,0,1024,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/27/2017 23:35:29,15.4,15.4,15.4,5.8,52.49,,9.7,,104,,,,,,0,1024,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 00:35:29,14.8,14.8,14.8,5.4,53.24,,7.3,,108,,,,,,0,1023.4,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 01:35:29,12.1,12.1,12.1,6.1,66.73,,0,,,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 02:35:29,11,11,11,6,71.54,,0.3,,341,,,,,,0,1024.1,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 03:35:29,12.1,12.1,12.1,6.1,66.73,,3.6,,160,,,,,,0,,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 04:35:29,12.7,12.7,12.7,5.7,62.4,,9.4,,83,,,,,,0,1023.1,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
"-15.80264344,-47.90246009",07/28/2017 05:35:29,12.7,12.7,12.7,6.2,64.6,,12.6,,90,,,,,,0,1023.6,,-15.80264344,-47.90246009,"-15.80264344,-47.90246009",,,Clear
