Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.824646,-47.91136367",01/01/2018 05:45:09,20.1,20.1,20.1,18.6,91.11,,4.9,,87,,,,,,0,1015.3,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 06:45:09,20.1,20.1,20.1,19.1,93.98,,5.3,,301,,,,,1,29,1015.7,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 07:45:09,21.1,21.1,21.1,19.1,88.36,,7.6,,240,,,,,1,30,,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 08:45:09,22.7,22.7,22.7,18.9,79.14,,2.5,,151,,,,,,0,1015.8,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 09:45:09,24.1,24.1,24.1,19.1,73.7,,0.1,,142,,,,,1,29,1015.6,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 10:45:09,25.1,25.1,25.1,18.1,65.16,,5.4,,180,,,,,1,30,,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 11:45:09,27,27,27,18.1,57.98,28,7.5,,222,,,,,1,48.4,1014,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 12:45:09,27.1,27.1,27.1,18,57.8,28,5.4,,339,,,,,1,87.1,1012.5,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Overcast
"-15.824646,-47.91136367",01/01/2018 13:45:09,24.7,24.7,24.7,18.7,69.29,,7.2,,120,,,,,,0,1013.3,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 14:45:09,22.1,22.1,22.1,18.4,79.48,,8.7,,148,,,,,0.4,17.9,1013.4,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 15:45:09,21.1,21.1,21.1,18.7,86.37,,8.8,,139,,,,,1,29.8,1013,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 16:45:09,21.1,21.1,21.1,18.4,84.49,,7.9,,77,,,,,1,53.6,1011.8,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 17:45:09,22.1,22.1,22.1,18.8,81.46,,5.4,,66,,,,,1,53.6,1011.5,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 18:45:09,23.1,23.1,23.1,19.1,78.22,,9.4,,40,,,,,1,50,,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/01/2018 19:45:09,20.1,20.1,20.1,17.1,82.88,,9.7,,17,,,,,,0,1013.2,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 20:45:09,19.1,19.1,19.1,17.4,89.88,,4.7,,215,,,,,,0,1014.6,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 21:45:09,20.1,20.1,20.1,18.6,91.09,,7.6,,334,,,,,,0,1014.2,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 22:45:09,20.1,20.1,20.1,18.1,88.27,,5.4,,210,,,,,,0,,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/01/2018 23:45:09,20.1,20.1,20.1,18.1,88.4,,0,,194,,,,,,0,1014.5,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/02/2018 00:45:09,19.6,19.6,19.6,18.2,91.68,,1.8,,7,,,,,,0,1015,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/02/2018 01:45:09,19.7,19.7,19.7,17.9,89.57,,3.2,,48,,,,,,0,1014.5,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/02/2018 02:45:09,19.1,19.1,19.1,18,93.22,,5.4,,199,,,,,1,17.9,1014.2,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/02/2018 03:45:09,19.1,19.1,19.1,18.1,93.93,,5.4,,200,,,,,1,29.6,1012.6,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Partially cloudy
"-15.824646,-47.91136367",01/02/2018 04:45:09,18.6,18.6,18.6,17.2,91.07,,4.2,,158,,,,,,0,1013.5,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
"-15.824646,-47.91136367",01/02/2018 05:45:09,18.1,18.1,18.1,16.9,92.69,,3.6,,48,,,,,,0,1013.7,,-15.824646,-47.91136367,"-15.824646,-47.91136367",,,Clear
