Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82165167,-47.97557667",07/15/2020 00:19:41,14.7,14.7,14.7,7.9,64.08,,4.8,,192,,0,,,1,0,1021.9,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 01:19:41,13,13,13,8,71.66,,5.4,,270,,0,,,1,0,,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 02:19:41,13.3,13.3,13.3,7.9,70.17,,2.5,,68,,0,,,1,0,1021.2,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 03:19:41,13.1,13.1,13.1,8.5,73.64,,3,,69,,0,,,1,0,1021.4,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 04:19:41,12.3,12.3,12.3,7.9,74.51,,3.9,,200,,0,,,1,0,1021.4,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 05:19:41,13.7,13.7,13.7,7.6,66.88,,5.9,,193,,0,,,1,0,1019.3,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 06:19:41,14.2,14.2,14.2,5.1,54.07,,5.3,,203,,0,,,1,0,1019.7,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 07:19:41,17.1,17.1,17.1,8.3,56.47,,4,,209,,0,,,1,0,1019.3,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 08:19:41,20.5,20.5,20.5,7.9,44.2,,4.5,,44,,0,,,1,0,1019.5,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 09:19:41,23.4,23.4,23.4,8.9,39.48,,14.5,,69,,0,,,1,0,1019.1,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 10:19:41,25.2,25.2,25.2,8.1,33.58,,22.8,,81,,0,,,1,0,1018.3,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 11:19:41,26.2,26.2,26.2,7.2,29.88,,24.4,,88,,0,,,1,0,1017.1,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 12:19:41,26.5,26.5,26.5,8.1,31.2,,25.9,,85,,0,,,1,16.2,1016.1,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 13:19:41,26.5,26.5,26.5,8.1,31.2,,24.4,,86,,0,,,1,16.2,1015.5,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 14:19:41,26.9,26.9,26.9,7.1,28.46,26.3,21.4,,77,,0,,,1,16.2,1015,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 15:19:41,26.3,26.3,26.3,6.1,27.68,,20.7,,66,,0,,,1,16.2,1015.2,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 16:19:41,26,26,26,5.1,26.2,,18.7,,105,,0,,,1,16.2,1015.7,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 17:19:41,24.1,24.1,24.1,5.5,30.11,,15.5,,115,,0,,,1,16.2,1016.9,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 18:19:41,22.2,22.2,22.2,6.9,37.26,,11.7,,135,,0,,,1,0,1018.2,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 19:19:41,21,21,21,7.3,41.22,,12.7,,114,,0,,,1,0,1019.5,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 20:19:41,19.6,19.6,19.6,7,43.96,,11.9,,107,,0,,,1,0,1020.5,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 21:19:41,18.5,18.5,18.5,5.9,43.88,,8.6,,74,,0,,,1,0,1020.6,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 22:19:41,19.1,19.1,19.1,6.1,42.61,,9.3,,87,,0,,,1,0,1020.6,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/15/2020 23:19:41,18,18,18,6.3,46.36,,4.6,,41,,0,,,1,0,1020.1,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
"-15.82165167,-47.97557667",07/16/2020 00:19:41,18.1,18.1,18.1,6,45.24,,5.5,,68,,0,,,1,0,1020.5,,-15.82165167,-47.97557667,"-15.82165167,-47.97557667",,,Clear
