Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.79669483,-47.8750925",12/09/2017 07:10:12,21.2,21.2,21.2,18.7,85.65,,10.1,,312,,,,,,0,1010.7,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 08:10:12,22.2,22.2,22.2,19.2,83.13,,9,,307,,,,,,0,1011,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 09:10:12,22.7,22.7,22.7,17.9,74.33,,10.4,,282,,,,,,0,1011.2,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 10:10:12,23.6,23.6,23.6,18.7,74.02,,10.8,,315,,,,,,0,1010.7,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 11:10:12,25.2,25.2,25.2,18.9,68.1,,13.7,,315,,,,,,0,1009.5,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 12:10:12,24.6,24.6,24.6,18.6,69.27,,11.6,,308,,,,,,0,1009.4,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 13:10:12,26.1,26.1,26.1,19.1,65.37,,15.8,,289,,,,,,0,1007.8,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 14:10:12,26.1,26.1,26.1,18.1,61.4,,22.3,,270,,,,,1,90,,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/09/2017 15:10:12,26,26,26,18.5,63.07,,14.2,,285,,,,,1,32.9,1006.3,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Partially cloudy
"-15.79669483,-47.8750925",12/09/2017 16:10:12,24.2,24.2,24.2,18.7,71.39,,13.3,,286,,,,,,0,1006.7,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 17:10:12,23.1,23.1,23.1,20.1,83.23,,13,,300,,,,,1,90,,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/09/2017 18:10:12,22.6,22.6,22.6,18.9,79.62,,10.4,,321,,,,,,0,1007.6,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 19:10:12,21.2,21.2,21.2,19.2,88.37,,10.4,,326,,,,,,0,1008.5,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 20:10:12,20.7,20.7,20.7,19.1,90.56,,9,,321,,,,,,0,1009,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 21:10:12,20.7,20.7,20.7,19.1,90.56,,9.4,,318,,,,,,0,1009.6,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 22:10:12,20.7,20.7,20.7,19.1,90.56,,7.9,,334,,,,,,0,1010.4,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/09/2017 23:10:12,20.7,20.7,20.7,18.9,89.44,,12.2,,324,,,,,,0,1010.1,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/10/2017 00:10:12,20.1,20.1,20.1,19.1,93.98,,11.2,,290,,,,,0.8,90,,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/10/2017 01:10:12,20.1,20.1,20.1,19,93.83,,12.5,,302,,,,,0.8,82.7,1009.2,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/10/2017 02:10:12,20.1,20.1,20.1,19,93.83,,14.2,,293,,,,,0.8,82.7,1008.5,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/10/2017 03:10:12,19.2,19.2,19.2,18.2,93.98,,10.3,,308,,,,,,0,1009,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/10/2017 04:10:12,19.1,19.1,19.1,18.1,93.97,,9,,324,,,,,,0,1008.6,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
"-15.79669483,-47.8750925",12/10/2017 05:10:12,20.1,20.1,20.1,18.1,88.27,,9.4,,290,,,,,0.8,90,,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/10/2017 06:10:12,20.1,20.1,20.1,18.1,88.32,,11.1,,277,,,,,0.7,82.7,1009.1,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Overcast
"-15.79669483,-47.8750925",12/10/2017 07:10:12,19.7,19.7,19.7,18.1,90.57,,5.4,,291,,,,,,0,1009.8,,-15.79669483,-47.8750925,"-15.79669483,-47.8750925",,,Clear
