Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.83013,-47.98104833",11/22/2020 05:06:33,20.7,20.7,20.7,19.5,92.71,,14.8,,90.0,,0.0,,0.0,10.0,60.2,1014.0,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 06:06:33,20.6,20.6,20.6,19.3,92.48,,12.6,,87.0,,0.0,,0.0,10.0,60.2,1014.6,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 07:06:33,21.4,21.4,21.4,19.3,88.01,,13.5,,70.0,,0.0,,0.0,10.0,60.2,1015.4,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 08:06:33,21.7,21.7,21.7,18.6,82.51,,13.7,,75.0,,0.0,,0.0,10.0,60.2,1015.6,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 09:06:33,22.7,22.7,22.7,18.8,78.67,,11.9,,68.0,,0.0,,0.0,13.7,52.7,1016.1,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 10:06:33,24.4,24.4,24.4,18.5,69.58,,13.4,,68.0,,0.0,,0.0,10.0,60.2,1015.8,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 11:06:33,26.3,26.3,26.3,18.5,62.23,,16.8,,76.0,,0.0,,0.0,10.0,60.2,1014.4,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 12:06:33,26.5,26.5,26.5,17.9,59.01,,10.6,,88.0,,0.0,,0.0,10.0,60.2,1013.5,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 13:06:33,27.1,27.1,27.1,18.2,58.52,28.1,13.0,,102.0,,0.0,,0.0,10.0,60.2,1013.2,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 14:06:33,28.4,28.4,28.4,18.3,54.29,29.4,11.7,,102.0,,0.0,,0.0,10.0,60.2,1011.1,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 15:06:33,28.6,28.6,28.6,17.6,51.34,29.3,16.7,,108.0,,0.0,,0.0,13.7,36.4,1010.1,Sky Coverage Increasing,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 16:06:33,28.5,28.5,28.5,17.3,50.71,29.1,16.5,,123.0,,0.0,,0.0,10.0,33.9,1009.4,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 17:06:33,28.5,28.5,28.5,17.0,49.76,29.0,16.1,,125.0,,0.0,,0.0,10.0,33.9,1009.3,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 18:06:33,27.3,27.3,27.3,18.4,58.26,28.4,17.9,,103.0,,0.0,,0.0,10.0,18.2,1010.4,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Clear
"-15.83013,-47.98104833",11/22/2020 19:06:33,26.3,26.3,26.3,18.2,61.17,,13.7,,106.0,,0.0,,0.0,10.0,18.2,1011.4,Precipitation In Vicinity,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Clear
"-15.83013,-47.98104833",11/22/2020 20:06:33,24.4,24.4,24.4,19.4,73.81,,14.7,,64.0,,0.0,,0.0,10.0,33.9,1013.1,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 21:06:33,23.6,23.6,23.6,19.3,77.03,,16.5,,84.0,,0.0,,0.0,13.7,52.7,1014.0,Sky Coverage Decreasing,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 22:06:33,22.7,22.7,22.7,19.5,82.11,,14.1,,77.0,,0.0,,0.0,10.0,33.9,1014.9,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/22/2020 23:06:33,22.6,22.6,22.6,19.6,83.2,,13.4,,82.0,,0.0,,0.0,10.0,60.2,1015.1,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 00:06:33,22.5,22.5,22.5,19.4,82.56,,13.3,,71.0,,0.0,,0.0,10.0,60.2,1014.9,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 01:06:33,22.4,22.4,22.4,18.7,79.74,,11.4,,75.0,,0.0,,0.0,10.0,60.2,1014.4,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 02:06:33,21.6,21.6,21.6,18.5,82.93,,11.6,,69.0,,0.0,,0.0,10.0,60.2,1014.0,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 03:06:33,21.3,21.3,21.3,17.0,76.51,,13.5,,73.0,,0.0,,0.0,13.7,60.2,1013.9,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 04:06:33,21.4,21.4,21.4,18.6,84.24,,13.0,,88.0,,0.0,,0.0,10.0,60.2,1014.2,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
"-15.83013,-47.98104833",11/23/2020 05:06:33,21.4,21.4,21.4,18.6,84.24,,11.0,,68.0,,0.0,,0.0,10.0,60.2,1014.9,,-15.83013,-47.98104833,"-15.83013,-47.98104833","-15.83013,-47.98104833",,Partially cloudy
