Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82156,-47.97562667",08/24/2020 00:21:18,18.0,18.0,18.0,15.0,82.63,,7.6,,120.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 01:21:18,17.0,17.0,17.0,15.0,88.01,,9.4,,100.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 02:21:18,16.8,16.8,16.8,14.0,83.34,,11.2,,100.0,,0.0,,0.0,14.0,30.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 03:21:18,16.0,16.0,16.0,14.0,87.93,,11.2,,110.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 04:21:18,16.0,16.0,16.0,14.0,87.93,,9.4,,120.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 05:21:18,16.0,16.0,16.0,14.0,87.93,,9.4,,120.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 06:21:18,16.0,16.0,16.0,14.0,87.93,,7.6,,110.0,,0.0,,0.0,10.0,27.0,,Fog,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 07:21:18,17.0,17.0,17.0,14.0,82.51,,9.4,,100.0,,0.0,,0.0,10.0,50.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 08:21:18,18.9,18.9,18.9,14.0,73.12,,14.8,,70.0,,0.0,,0.0,14.0,27.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 09:21:18,21.0,21.0,21.0,14.0,64.28,,13.0,,50.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 10:21:18,23.0,23.0,23.0,15.0,60.7,,14.8,,90.0,,0.0,,0.0,10.0,0.0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 11:21:18,24.9,24.9,24.9,14.2,51.7,,10.7,,77.0,,0.0,,0.0,10.0,0.0,1017.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 12:21:18,26.3,26.3,26.3,13.8,46.32,,8.9,,119.0,,0.0,,0.0,10.0,0.0,1015.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 13:21:18,28.0,28.0,28.0,12.4,38.11,27.5,6.0,,169.0,,0.0,,0.0,10.0,15.9,1013.4,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 14:21:18,28.7,28.7,28.7,8.7,28.6,27.6,16.7,,156.0,,0.0,,0.0,14.0,11.2,1012.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 15:21:18,29.2,29.2,29.2,8.7,27.77,27.9,16.4,,187.0,,0.0,,0.0,10.0,15.9,1011.2,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 16:21:18,29.0,29.0,29.0,8.2,27.16,27.7,12.2,,181.0,,0.0,,0.0,10.0,20.6,1011.6,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 17:21:18,27.2,27.2,27.2,10.0,34.17,26.7,10.4,,152.0,,0.0,,0.0,10.0,20.6,1012.5,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 18:21:18,25.0,25.0,25.0,10.8,40.91,,8.8,,144.0,,0.0,,0.0,10.0,0.0,1014.0,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
"-15.82156,-47.97562667",08/24/2020 19:21:18,23.4,23.4,23.4,12.2,49.39,,13.0,,118.0,,0.0,,0.0,10.0,0.0,1015.0,,-15.82156,-47.97562667,"-15.82156,-47.97562667","-15.82156,-47.97562667",,Clear
