Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.80259867,-47.90226533",12/17/2018 06:27:28,18.5,18.5,18.5,13.2,71.17,,4.3,,101,,0,,,,0,1018.8,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 07:27:28,20.1,20.1,20.1,13,63.35,,3.9,,47,,0,,,,0,1018.8,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 08:27:28,22.5,22.5,22.5,12.2,52.29,,7.3,,45,,0,,,,0,1018.3,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 09:27:28,24.3,24.3,24.3,12.9,49.07,,15.1,,41,,0,,,,0,1018.2,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 10:27:28,25.7,25.7,25.7,12.2,43.12,,16.7,,60,,0,,,,0,1017.6,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 11:27:28,26.6,26.6,26.6,13.4,44.2,,17.1,,72,,0,,,,0,1017,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 12:27:28,27.4,27.4,27.4,10.9,35.83,26.9,14.3,,80,,0,,,1,7.4,1016.2,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 13:27:28,28.4,28.4,28.4,9.7,31.21,27.5,11.3,,63,,0,,,1,7.4,1014.9,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 14:27:28,28.4,28.4,28.4,11.2,34.48,27.6,13,,46,,0,,,1,12.3,1014.4,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 15:27:28,28.4,28.4,28.4,10.9,33.69,27.6,13.7,,63,,0,,,1,12.3,1013.8,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 16:27:28,28.7,28.7,28.7,10.1,31.53,27.7,14.2,,93,,0,,,1,12.3,1013,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 17:27:28,27.6,27.6,27.6,10.2,33.6,27,14,,85,,0,,,1,7.5,1013.3,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 18:27:28,26,26,26,11,39.11,,9.2,,118,,0,,,1,7.4,1014.1,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 19:27:28,25.5,25.5,25.5,11,40.2,,10.5,,95,,0,,,1,7.4,1014.6,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 20:27:28,24.3,24.3,24.3,10.5,41.82,,11.2,,97,,0,,,,0,1015.2,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 21:27:28,23.1,23.1,23.1,11.9,49.37,,7,,88,,0,,,,0,1016.3,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 22:27:28,22.7,22.7,22.7,12.5,52.72,,6.7,,73,,0,,,,0,1016.9,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/17/2018 23:27:28,22.1,22.1,22.1,13.9,59.9,,10.4,,81,,0,,,,0,1017.2,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 00:27:28,20.9,20.9,20.9,14.3,65.74,,5.8,,83,,0,,,,0,1017.4,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 01:27:28,18.1,18.1,18.1,14.4,79,,1.7,,213,,0,,,,0,1018.6,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 02:27:28,18,18,18,14.7,80.91,,2.7,,18,,0,,,,0,1018.7,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 03:27:28,19.1,19.1,19.1,13.9,71.75,,7.3,,126,,0,,,,0,1017.2,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 04:27:28,19,19,19,14.3,74.08,,4.7,,71,,0,,,,0,1017.4,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 05:27:28,16.7,16.7,16.7,14.3,85.9,,1.8,,70,,0,,,,0,1019.6,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
"-15.80259867,-47.90226533",12/18/2018 06:27:28,17,17,17,14.8,86.45,,4.1,,17,,0,,,,0,1020,,-15.80259867,-47.90226533,"-15.80259867,-47.90226533",,,Clear
