Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82180667,-47.97563",08/17/2020 00:06:47,22,22,22,13,56.65,,5.4,,250,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 01:06:47,22,22,22,13,56.65,,5.4,,210,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 02:06:47,21,21,21,13,60.22,,3.6,,,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 03:06:47,19,19,19,13,68.17,,5.4,,260,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 04:06:47,19,19,19,13,68.17,,0,,0,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 05:06:47,16,16,16,13,82.38,,1.8,,,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 06:06:47,16,16,16,13,82.38,,0,,0,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 07:06:47,18,18,18,13,72.57,,3.6,,240,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 08:06:47,21,21,21,12,56.4,,0,,0,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 09:06:47,24,24,24,13,50.19,,9.4,,70,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 10:06:47,26,26,26,13,44.54,,13,,50,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 11:06:47,28,28,28,13,39.6,27.6,16.6,,30,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 12:06:47,30,30,30,12,33.03,28.9,11.2,,50,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 13:06:47,31,31,31,12,31.19,29.8,7.6,,30,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 14:06:47,31,31,31,11,29.2,29.6,14.8,,80,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 15:06:47,32,32,32,11,27.58,30.5,11.2,,90,,0,,,1,50,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Partially cloudy
"-15.82180667,-47.97563",08/17/2020 16:06:47,32,32,32,11,27.58,30.5,13,,40,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 17:06:47,31,31,31,10,27.31,29.5,11.2,,50,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 18:06:47,30,30,30,11,30.92,28.8,5.4,,40,,0,,,1,25,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,Clear
"-15.82180667,-47.97563",08/17/2020 19:06:47,28,28,28,13,39.6,27.6,11.2,,90,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 20:06:47,27,27,27,12,39.32,26.8,9.4,,70,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 21:06:47,26,26,26,13,44.54,,3.6,,180,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 22:06:47,25,25,25,13,47.27,,5.4,,130,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
"-15.82180667,-47.97563",08/17/2020 23:06:47,23,23,23,13,53.31,,3.6,,190,,0,,,1,,,,-15.82180667,-47.97563,"-15.82180667,-47.97563",,,
