Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.83020667,-47.98135833",02/26/2021 06:03:34,20.0,20.0,20.0,18.0,88.5,,8.4,,358.0,,0.0,,,8.6,59.8,1013.3,Light Rain,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 07:03:34,20.4,20.4,20.4,18.8,90.37,,5.6,,280.0,,0.0,,,9.3,52.4,1012.6,Rain,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 08:03:34,20.3,20.3,20.3,18.0,86.64,,5.1,,278.0,,0.0,,,8.7,59.8,1012.4,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 09:03:34,20.5,20.5,20.5,18.8,90.48,,6.5,,266.0,,0.0,,,9.3,59.8,1012.0,Light Rain,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 10:03:34,22.4,22.4,22.4,19.1,81.57,,6.5,,302.0,,0.0,,,13.7,59.9,1011.2,Thunderstorm,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 11:03:34,21.4,21.4,21.4,18.7,84.52,,11.1,,260.0,,0.0,,,8.7,59.8,1011.0,Precipitation In Vicinity,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 12:03:34,20.9,20.9,20.9,18.8,88.16,,8.8,,262.0,,0.0,,,10.0,59.8,1011.4,Precipitation In Vicinity,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 13:03:34,20.9,20.9,20.9,18.2,84.97,,8.7,,273.0,,0.0,,,13.7,59.8,1011.5,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 14:03:34,20.3,20.3,20.3,18.6,90.02,,11.2,,284.0,,0.0,,,8.7,59.8,1012.0,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 15:03:34,20.5,20.5,20.5,18.5,87.89,,6.6,,325.0,,0.0,,,10.0,59.9,1012.9,Thunderstorm,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 16:03:34,20.6,20.6,20.6,18.4,87.18,,8.9,33.5,314.0,,0.0,,,13.7,59.8,1013.6,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 17:03:34,20.1,20.1,20.1,18.6,90.8,,6.1,,341.0,,0.0,,,10.0,59.8,1014.7,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
"-15.83020667,-47.98135833",02/26/2021 18:03:34,20.1,20.1,20.1,18.3,89.11,,8.4,,357.0,,0.0,,,10.0,59.8,1015.4,,-15.83020667,-47.98135833,"-15.83020667,-47.98135833","-15.83020667,-47.98135833",,Partially cloudy
