Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.821585,-47.975655",10/12/2020 04:57:38,20.2,20.2,20.2,17.1,82.33,,1.0,,321.0,,0.0,,0.0,10.0,52.5,1016.9,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 05:57:38,20.0,20.0,20.0,17.2,84.0,,1.5,,348.0,,0.0,,0.0,7.0,52.5,1018.0,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 06:57:38,21.2,21.2,21.2,17.4,79.04,,4.8,,78.0,,0.0,,0.0,8.0,52.5,1017.9,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 07:57:38,22.6,22.6,22.6,17.2,71.62,,8.7,,106.0,,0.0,,0.0,10.0,29.5,1018.0,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 08:57:38,23.4,23.4,23.4,17.7,70.69,,7.9,,38.0,,0.0,,0.0,12.0,27.2,1017.5,Smoke Or Haze,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 09:57:38,26.4,26.4,26.4,16.8,55.59,,5.7,,67.0,,0.0,,0.0,10.0,15.9,1015.7,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 10:57:38,27.4,27.4,27.4,15.7,48.79,27.8,9.2,,43.0,,0.0,,0.0,10.0,15.9,1014.9,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 11:57:38,28.4,28.4,28.4,16.0,47.07,28.6,8.4,,44.0,,0.0,,0.0,10.0,29.5,1014.4,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 12:57:38,28.8,28.8,28.8,15.2,43.64,28.7,9.4,,53.0,,0.0,,0.0,10.0,29.5,1013.0,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 13:57:38,29.4,29.4,29.4,13.9,38.53,28.9,11.8,,47.0,,0.0,,0.0,10.0,29.5,1011.7,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 14:57:38,30.1,30.1,30.1,14.5,38.58,29.7,8.0,,96.0,,0.0,,0.0,8.0,31.9,1010.5,Smoke Or Haze,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 15:57:38,29.6,29.6,29.6,14.7,40.36,29.3,10.9,,71.0,,0.0,,0.0,8.0,15.9,1010.0,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 16:57:38,29.2,29.2,29.2,14.3,40.02,28.9,13.4,,98.0,,0.0,,0.0,8.0,15.9,1010.3,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 17:57:38,28.2,28.2,28.2,14.1,41.91,28.0,8.8,,81.0,,0.0,,0.0,8.0,29.5,1010.7,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/12/2020 18:57:38,27.2,27.2,27.2,16.1,50.79,27.7,10.1,,69.0,,0.0,,0.0,10.0,15.9,1012.3,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 19:57:38,26.4,26.4,26.4,16.8,55.84,,8.4,,48.0,,0.0,,0.0,10.0,0.0,1012.9,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 20:57:38,25.7,25.7,25.7,17.0,58.58,,5.5,,46.0,,0.0,,0.0,14.0,14.8,1013.6,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 21:57:38,25.4,25.4,25.4,17.1,60.27,,11.2,,48.0,,0.0,,0.0,10.0,0.0,1014.5,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 22:57:38,24.0,24.0,24.0,17.2,65.91,,7.5,,28.0,,0.0,,0.0,10.0,0.0,1015.2,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/12/2020 23:57:38,23.2,23.2,23.2,17.2,69.14,,5.8,,302.0,,0.0,,0.0,10.0,0.0,1015.0,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/13/2020 00:57:38,22.2,22.2,22.2,17.1,72.87,,7.6,,294.0,,0.0,,0.0,10.0,0.0,1014.6,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/13/2020 01:57:38,21.2,21.2,21.2,16.4,74.22,,6.9,,311.0,,0.0,,0.0,10.0,0.0,1014.5,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/13/2020 02:57:38,22.0,22.0,22.0,17.0,73.2,,4.8,,271.0,,0.0,,0.0,14.0,14.6,1014.3,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Clear
"-15.821585,-47.975655",10/13/2020 03:57:38,21.2,21.2,21.2,17.0,77.25,,11.3,,216.0,,0.0,,0.0,10.0,52.5,1015.7,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
"-15.821585,-47.975655",10/13/2020 04:57:38,19.6,19.6,19.6,17.1,85.38,,10.3,,210.0,,0.0,,0.0,10.0,52.5,1016.8,,-15.821585,-47.975655,"-15.821585,-47.975655","-15.821585,-47.975655",,Partially cloudy
