Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.79690567,-47.8925925",10/01/2015 06:35:53,19.1,19.1,19.1,13.1,68.19,,5.4,,150,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 07:35:53,24.1,24.1,24.1,11.1,44.02,,0,,,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 08:35:53,25.1,25.1,25.1,9.1,36.27,,16.6,,40,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 09:35:53,27.1,27.1,27.1,8.1,30.12,26.5,16.6,,40,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 10:35:53,29.1,29.1,29.1,7.1,25.03,27.7,25.9,,40,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 11:35:53,30.1,30.1,30.1,8.1,25.3,28.5,18.4,,50,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 12:35:53,31.1,31.1,31.1,7.1,22.32,29.2,14.8,,40,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 13:35:53,31.1,31.1,31.1,6.1,20.83,29.2,11.2,,10,,,,,1,30,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Partially cloudy
"-15.79690567,-47.8925925",10/01/2015 14:35:53,32.1,32.1,32.1,6.1,19.68,30,11.2,,80,,,,,1,30,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Partially cloudy
"-15.79690567,-47.8925925",10/01/2015 15:35:53,32.1,32.1,32.1,6.1,19.68,30,13,,20,,,,,1,30,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Partially cloudy
"-15.79690567,-47.8925925",10/01/2015 16:35:53,31.1,31.1,31.1,6.1,20.83,29.2,11.2,,50,,,,,1,30,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Partially cloudy
"-15.79690567,-47.8925925",10/01/2015 17:35:53,28.1,28.1,28.1,8.1,28.4,27.1,7.6,,90,,,,,1,30,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Partially cloudy
"-15.79690567,-47.8925925",10/01/2015 18:35:53,26.1,26.1,26.1,9.1,34.18,,7.6,,80,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 19:35:53,22.1,22.1,22.1,11.1,49.68,,5.4,,170,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 20:35:53,22.1,22.1,22.1,10.1,46.48,,0,,,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 21:35:53,23.1,23.1,23.1,9.1,40.9,,7.6,,80,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 22:35:53,22.1,22.1,22.1,10.1,46.48,,3.6,,60,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/01/2015 23:35:53,19.1,19.1,19.1,10.1,55.92,,3.6,,210,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 00:35:53,18.1,18.1,18.1,9.1,55.67,,3.6,,140,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 01:35:53,16.1,16.1,16.1,10.1,67.57,,3.6,,200,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 02:35:53,16.1,16.1,16.1,11.1,72.23,,0,,,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 03:35:53,15.1,15.1,15.1,11.1,77.01,,5.4,,230,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 04:35:53,15.1,15.1,15.1,11.1,77.01,,3.6,,220,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 05:35:53,13.1,13.1,13.1,11.1,87.66,,3.6,,200,,,,,,0,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,Clear
"-15.79690567,-47.8925925",10/02/2015 06:35:53,,,,,,,,,,,,,,,,,,-15.79690567,-47.8925925,"-15.79690567,-47.8925925",,,
