Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-9.81624167,-35.87400167",10/29/2020 02:48:51,21.2,21.2,21.2,20.8,97.9,,7.3,,18.0,,0.0,,,10.0,0.0,1011.3,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 03:48:51,21.2,21.2,21.2,20.9,97.9,,7.7,,21.0,,0.0,,,10.0,0.0,1011.6,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 04:48:51,21.1,21.1,21.1,20.8,98.28,,6.9,,32.0,,0.0,,,10.0,0.0,1012.3,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 05:48:51,22.2,22.2,22.2,21.8,98.01,,5.5,,20.0,,0.0,,,10.0,0.0,1012.9,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 06:48:51,25.2,25.2,25.2,21.9,81.96,,9.6,,58.0,,0.0,,,10.0,23.1,1013.7,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 07:48:51,27.3,27.3,27.3,21.8,72.22,29.5,15.4,,68.0,,0.0,,,10.0,42.1,1014.1,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 08:48:51,28.2,28.2,28.2,20.8,64.42,30.2,17.2,,70.0,,0.0,,,10.0,75.0,1013.8,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 09:48:51,30.1,30.1,30.1,20.7,57.32,32.5,15.1,,72.0,,0.0,,,10.0,75.0,1013.7,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 10:48:51,30.2,30.2,30.2,20.8,57.34,32.6,19.5,,82.0,,0.0,,,10.0,75.0,1013.4,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 11:48:51,30.1,30.1,30.1,20.8,57.53,32.5,20.0,,98.0,,0.0,,,10.0,42.1,1012.3,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 12:48:51,30.9,30.9,30.9,19.9,51.99,32.9,21.1,,97.0,,0.0,,,10.0,42.1,1011.5,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Partially cloudy
"-9.81624167,-35.87400167",10/29/2020 13:48:51,30.9,30.9,30.9,19.9,51.99,32.9,19.5,,99.0,,0.0,,,10.0,23.1,1010.5,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 14:48:51,29.9,29.9,29.9,20.1,55.49,31.9,13.2,,82.0,,0.0,,,10.0,23.1,1010.0,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
"-9.81624167,-35.87400167",10/29/2020 15:48:51,28.9,28.9,28.9,20.0,58.67,30.7,13.0,,73.0,,0.0,,,10.0,0.0,1010.5,,-9.81624167,-35.87400167,"-9.81624167,-35.87400167","-9.81624167,-35.87400167",,Clear
