Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.830235,-47.98128333",11/11/2020 00:12:17,20.4,20.4,20.4,16.9,80.62,,3.1,,164.0,,0.0,,0.0,10.0,18.2,1015.5,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Clear
"-15.830235,-47.98128333",11/11/2020 01:12:17,19.7,19.7,19.7,16.5,81.93,,3.3,,239.0,,0.0,,0.0,10.0,60.3,1014.9,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 02:12:17,19.6,19.6,19.6,16.5,82.26,,1.1,,289.0,,0.0,,0.0,13.7,34.0,1014.6,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 03:12:17,19.5,19.5,19.5,16.7,83.73,,2.9,,160.0,,0.0,,0.0,10.0,34.0,1014.8,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 04:12:17,19.0,19.0,19.0,16.9,87.52,,2.1,,175.0,,0.0,,0.0,10.0,34.0,1014.8,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 05:12:17,19.8,19.8,19.8,16.8,82.61,,2.3,,161.0,,0.0,,0.0,10.0,60.3,1015.1,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 06:12:17,21.0,21.0,21.0,17.7,81.46,,8.0,,57.0,,0.0,,0.0,10.0,60.3,1015.2,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 07:12:17,22.7,22.7,22.7,18.3,76.17,,7.4,,95.0,,0.0,,0.0,10.0,60.3,1015.6,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 08:12:17,25.2,25.2,25.2,17.6,62.74,,13.0,,149.0,,0.0,,0.0,13.7,57.8,1015.4,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 09:12:17,27.2,27.2,27.2,17.6,55.57,28.0,15.2,,106.0,,0.0,,0.0,10.0,34.0,1014.8,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 10:12:17,27.4,27.4,27.4,16.7,52.16,27.9,11.7,,107.0,,0.0,,0.0,10.0,60.3,1014.3,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
"-15.830235,-47.98128333",11/11/2020 11:12:17,28.5,28.5,28.5,15.3,44.51,28.5,12.7,,34.0,,0.0,,0.0,10.0,60.3,1012.7,,-15.830235,-47.98128333,"-15.830235,-47.98128333","-15.830235,-47.98128333",,Partially cloudy
