Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.77002333,-47.93236017",05/29/2018 07:25:55,14.7,14.7,14.7,12.3,85.99,,12.3,,103,,0,,,1,1.7,1024.2,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 08:25:55,15.6,15.6,15.6,12.9,83.89,,11.4,,89,,0,,,1,1.7,1024.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 09:25:55,17.2,17.2,17.2,13.3,78.22,,8.4,,83,,0,,,1,1.7,1023.8,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 10:25:55,19.2,19.2,19.2,13.3,69.06,,9.9,,90,,0,,,1,1.7,1022.8,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 11:25:55,21.1,21.1,21.1,13.6,62.59,,14.2,,93,,0,,,1,1.7,1021.1,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 12:25:55,22.1,22.1,22.1,12.1,52.96,,17.9,,62,,0,,,1,83.3,1018.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Overcast
"-15.77002333,-47.93236017",05/29/2018 13:25:55,22.6,22.6,22.6,12.6,53.2,,11.3,,84,,0,,,1,1.7,1018.2,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 15:25:55,22.6,22.6,22.6,11.2,48.51,,13.3,,102,,0,,,,0,1017.4,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 16:25:55,21.7,21.7,21.7,11.1,51.22,,13.1,,84,,0,,,1,0.9,1017.8,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 17:25:55,20.5,20.5,20.5,11.7,56.81,,11.1,,93,,0,,,1,0.9,1018.7,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 18:25:55,19.6,19.6,19.6,11.9,60.86,,9.6,,94,,0,,,1,0.9,1019.4,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 19:25:55,18.6,18.6,18.6,12.1,66.04,,8.3,,102,,0,,,,0,1020.6,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 20:25:55,18,18,18,11.9,67.27,,9.6,,110,,0,,,,0,1021.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 21:25:55,17.1,17.1,17.1,11.9,71.12,,10.1,,111,,0,,,,0,1021.9,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 22:25:55,16.5,16.5,16.5,12,74.79,,6.7,,115,,0,,,,0,1022.3,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/29/2018 23:25:55,16,16,16,11.8,76.35,,7.2,,123,,0,,,,0,1022.1,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 00:25:55,15.5,15.5,15.5,12.1,80.41,,6,,119,,0,,,,0,1022.2,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 01:25:55,15.6,15.6,15.6,11.6,77.25,,11.5,,99,,0,,,,0,1021.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 02:25:55,15,15,15,11.6,80.26,,11.7,,100,,0,,,,0,1021.7,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 03:25:55,15,15,15,11.6,80.26,,11.3,,84,,0,,,,0,1021.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 04:25:55,14.6,14.6,14.6,11.3,80.8,,8.9,,107,,0,,,,0,1021.7,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 05:25:55,14,14,14,11.3,83.96,,8.2,,104,,0,,,1,0.9,1022.5,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 06:25:55,14,14,14,11.6,85.61,,8.2,,101,,0,,,,0,1023,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
"-15.77002333,-47.93236017",05/30/2018 07:25:55,15.1,15.1,15.1,11.9,80.78,,11.1,,98,,0,,,1,0.6,1023.1,,-15.77002333,-47.93236017,"-15.77002333,-47.93236017",,,Clear
