Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82912333,-47.97451833",07/06/2020 00:01:37,15.7,15.7,15.7,11.7,77.11,,5.5,,187,,0,,,1,0,1022,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 01:01:37,14.4,14.4,14.4,11.6,83.41,,2.8,,130,,0,,,1,0,1022.6,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 02:01:37,14,14,14,12,87.75,,3.6,,,,0,,,1,0,,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 03:01:37,12.9,12.9,12.9,10.8,87.46,,3.7,,144,,0,,,1,0,1021.9,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 04:01:37,12.7,12.7,12.7,10.7,87.63,,1.6,,57,,0,,,1,0,1021.9,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 05:01:37,12,12,12,10.9,92.62,,3.4,,212,,0,,,1,0,1022,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 06:01:37,11.9,11.9,11.9,10.1,88.87,,2.5,,130,,0,,,1,0,1022.4,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 07:01:37,12.2,12.2,12.2,10.1,87.03,,2.9,,124,,0,,,1,0,1022.5,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 08:01:37,15.8,15.8,15.8,11.9,77.84,,5.2,,96,,0,,,1,0,1020.9,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 09:01:37,19.9,19.9,19.9,13.4,66.26,,3.9,,82,,0,,,1,0,1020.5,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 10:01:37,21.6,21.6,21.6,13.2,59.13,,8,,55,,0,,,1,0,1020.1,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 11:01:37,23.4,23.4,23.4,10.4,43.84,,15.1,,96,,0,,,1,0,1019.2,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 12:01:37,25.2,25.2,25.2,8.9,35.6,,20.3,,99,,0,,,1,0,1018,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 13:01:37,25.4,25.4,25.4,9.2,36.05,,21.3,,117,,0,,,1,0,1016.9,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 14:01:37,25.4,25.4,25.4,8.5,34.15,,20.4,,112,,0,,,1,0,1015.8,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 15:01:37,26.2,26.2,26.2,8.6,32.76,,18.2,,103,,0,,,1,0,1014.8,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 16:01:37,25.4,25.4,25.4,8.2,33.63,,18,,97,,0,,,1,0,1014.5,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 17:01:37,25.2,25.2,25.2,8.3,34.16,,19.5,,109,,0,,,1,0,1014.8,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 18:01:37,23.2,23.2,23.2,9.4,41.39,,11.9,,105,,0,,,1,0,1016.1,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 19:01:37,21.4,21.4,21.4,10.3,49.19,,11,,105,,0,,,1,0,1016.7,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 20:01:37,21.1,21.1,21.1,10.6,51.12,,10.9,,121,,0,,,1,0,1018,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 21:01:37,20.2,20.2,20.2,10.8,54.54,,11.2,,96,,0,,,1,0,1018.8,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 22:01:37,18,18,18,10.7,62.43,,8.6,,92,,0,,,1,0,1019.6,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/06/2020 23:01:37,17.2,17.2,17.2,10.6,65,,2.5,,44,,0,,,1,0,1019.8,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
"-15.82912333,-47.97451833",07/07/2020 00:01:37,15.7,15.7,15.7,10.5,71.16,,3.9,,229,,0,,,1,0,1019.6,,-15.82912333,-47.97451833,"-15.82912333,-47.97451833",,,Clear
