Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82156,-47.97562667",08/24/2020 00:21:18,18,18,18,15,82.63,,7.6,,120,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 01:21:18,17,17,17,15,88.01,,9.4,,100,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 02:21:18,17,17,17,14,82.51,,11.2,,100,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 03:21:18,16,16,16,14,87.93,,11.2,,110,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 04:21:18,16,16,16,14,87.93,,9.4,,120,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 05:21:18,16,16,16,14,87.93,,9.4,,120,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 06:21:18,16,16,16,14,87.93,,7.6,,110,,0,,,10,27,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 07:21:18,17,17,17,14,82.51,,9.4,,100,,0,,,10,50,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 08:21:18,19,19,19,14,72.76,,14.8,,70,,0,,,10,27,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Partially cloudy
"-15.82156,-47.97562667",08/24/2020 09:21:18,21,21,21,14,64.29,,13,,50,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 10:21:18,23,23,23,15,60.7,,14.8,,90,,0,,,10,0,,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 11:21:18,24.9,24.9,24.9,14.3,51.75,,10.8,,76,,0,,,10,0,1017.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 12:21:18,26.3,26.3,26.3,13.9,46.4,,8.9,,120,,0,,,10,0,1015.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 13:21:18,28,28,28,12.4,38.19,27.6,6,,169,,0,,,10,16.2,1013.4,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 14:21:18,28.6,28.6,28.6,8.7,28.58,27.5,16.8,,156,,0,,,10,16.2,1012.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 15:21:18,29.2,29.2,29.2,8.7,27.81,27.9,16.5,,187,,0,,,10,16.2,1011.2,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 16:21:18,29,29,29,8.2,27.16,27.7,12.2,,181,,0,,,10,20.9,1011.6,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 17:21:18,27.2,27.2,27.2,10,34.13,26.7,10.5,,152,,0,,,10,20.9,1012.5,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 18:21:18,25.1,25.1,25.1,10.9,40.91,,8.8,,144,,0,,,10,0,1014,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 19:21:18,23.5,23.5,23.5,12.3,49.4,,13,,118,,0,,,10,0,1015,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 20:21:18,22.2,22.2,22.2,13.3,56.86,,7.1,,93,,0,,,10,0,1016.4,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 21:21:18,21.1,21.1,21.1,13.3,61.04,,11.8,,109,,0,,,10,0,1017.3,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 22:21:18,20.2,20.2,20.2,12.5,61.33,,9.7,,121,,0,,,10,0,1017.5,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/24/2020 23:21:18,19.4,19.4,19.4,12.5,64.45,,8.4,,129,,0,,,10,0,1017.7,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
"-15.82156,-47.97562667",08/25/2020 00:21:18,19.1,19.1,19.1,12.4,65.39,,6.1,,142,,0,,,10,0,1017.9,,-15.82156,-47.97562667,"-15.82156,-47.97562667",,,Clear
